TaskID,TaskName,Type,Importance,Duration,DayOfWeek,StartTime,EndTime,UserID,PreferredTime
973,Grocery Shopping,Personal,Important,66,Wednesday,1:00,2:06,user1,Evening
1462,Take a break,Personal,Less Important,10,Wednesday,9:45,9:55,user1,Morning
1139,Play with pets,Personal,Normal,30,Saturday,14:50,15:20,user1,Afternoon
3107,Take online quiz,Education,Very Important,60,Wednesday,17:30,18:30,user1,Afternoon
1682,Check work updates,Work,Normal,20,Tuesday,20:00,20:20,user1,Evening
885,Set alarms,Personal,Normal,5,Tuesday,22:30,22:35,user1,Evening
1104,Exercise,Personal,Important,45,Wednesday,8:35,9:20,user1,Morning
3076,Water the plants,Personal,Normal,45,Thursday,8:45,9:30,user1,Morning
570,Check social media,Personal,Less Important,10,Thursday,15:30,15:40,user1,Afternoon
316,Work group meeting,Work,Very Important,60,Tuesday,11:00,12:00,user1,Morning
3289,Mail documents,Personal,Very Important,45,Sunday,16:00,16:45,user1,Afternoon
2128,Clean the kitchen,Personal,Normal,30,Friday,19:00,19:30,user1,Evening
2604,Client discussion,Work,Important,60,Sunday,10:30,11:30,user1,Morning
1737,Compose music,Personal,Normal,60,Sunday,15:30,16:30,user1,Afternoon
413,Team status update,Work,Very Important,60,Friday,11:00,12:00,user1,Morning
3212,Visit pharmacy,Personal,Very Important,60,Monday,13:15,14:15,user1,Afternoon
1734,Do crafts,Personal,Less Important,60,Sunday,16:30,17:30,user1,Afternoon
1616,Learn new software,Education,Important,120,Monday,9:00,11:00,user1,Morning
3238,Write a blog post,Personal,Normal,60,Saturday,15:45,16:45,user1,Afternoon
1655,Morning coffee break,Personal,Normal,15,Saturday,10:00,10:15,user1,Morning
UD6QQYylQLWiKgP0eObV,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
2233,Weekly team briefing,Work,Important,45,Thursday,9:30,10:15,user1,Morning
623,Write report,Work,Important,90,Tuesday,10:45,12:15,user1,Morning
981,Yoga,Personal,Less Important,87,Thursday,21:00,22:27,user1,Evening
302,Go to the supermarket,Personal,Normal,30,Tuesday,16:00,16:30,user1,Afternoon
3073,Write a poem,Personal,Normal,30,Tuesday,14:15,14:45,user1,Afternoon
1818,Jogging,Personal,Normal,30,Monday,5:30,6:00,user1,Morning
2505,Hang out at a cafe,Personal,Less Important,60,Sunday,16:45,17:45,user1,Afternoon
184,Have a cup of tea,Personal,Normal,15,Wednesday,7:00,7:15,user1,Morning
3045,Home workout,Personal,Normal,45,Sunday,8:30,9:15,user1,Morning
291,Plan a trip,Personal,Important,90,Thursday,14:00,15:30,user1,Afternoon
UPTBz9fbDa3MrSuEDnbz,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
3284,Summarize a chapter,Education,Very Important,30,Monday,17:30,18:00,user1,Afternoon
1305,Take a long walk,Personal,Less Important,45,Thursday,7:30,8:15,user1,Morning
1051,Make breakfast,Personal,Normal,30,Monday,7:30,8:00,user1,Morning
361,Grocery Shopping,Personal,Very Important,15,Friday,22:00,22:15,user1,Evening
1351,Make breakfast,Personal,Normal,30,Monday,7:30,8:00,user1,Morning
679,Meeting,Work,Normal,102,Tuesday,11:00,12:42,user1,Morning
581,Watch TV series,Personal,Normal,60,Friday,21:00,22:00,user1,Evening
3184,Play guitar,Personal,Normal,30,Monday,17:45,18:15,user1,Afternoon
531,Go to bed early,Personal,Very Important,60,Sunday,23:30,24:30:00,user1,Evening
2929,Attend a birthday party,Personal,Less Important,30,Monday,17:15,17:45,user1,Afternoon
345,Hang out with friends,Personal,Normal,120,Wednesday,18:15,20:15,user1,Evening
2204,Write short story,Personal,Normal,60,Tuesday,11:30,12:30,user1,Morning
1375,Respond to customer queries,Work,Normal,30,Monday,11:00,11:30,user1,Morning
1763,Walk to the bus stop,Personal,Normal,10,Thursday,7:30,7:40,user1,Morning
UdKZ34k3epGSAdoMq2sZ,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
2402,One-on-one with supervisor,Work,Important,30,Thursday,13:30,14:00,user1,Afternoon
967,Yoga,Personal,Very Important,63,Thursday,10:00,11:03,user1,Morning
UdhmndZsAbUnXQlLzPO0,dc,Personal,Important,240,Friday,0:00,4:00,sN050kh0JrWdKV54II4PGmeviiW2,Evening
686,Coding Session,Work,Very Important,116,Tuesday,9:00,10:56,user1,Morning
1245,Hang out with friends,Personal,Normal,120,Wednesday,18:15,20:15,user1,Evening
3268,Plan weekend gathering,Personal,Less Important,45,Sunday,15:30,16:15,user1,Afternoon
248,Handle paperwork,Work,Normal,30,Friday,13:15,13:45,user1,Afternoon
79,Meeting,Work,Normal,102,Tuesday,11:00,12:42,user1,Morning
931,Yoga practice,Personal,Normal,30,Wednesday,6:15,6:45,user1,Morning
1591,Grocery Shopping,Personal,Important,101,Sunday,6:00,7:41,user1,Morning
2387,Reply to messages,Personal,Less Important,30,Thursday,19:00,19:30,user1,Evening
2300,Grocery shopping,Personal,Very Important,30,Tuesday,12:00,12:30,user1,Afternoon
318,Prepare lecture,Work,Important,90,Thursday,13:30,15:00,user1,Afternoon
199,Have breakfast,Personal,Normal,30,Tuesday,7:00,7:30,user1,Morning
444,Complete a crossword puzzle,Personal,Normal,30,Monday,21:00,21:30,user1,Evening
902,Go to the supermarket,Personal,Normal,30,Tuesday,16:00,16:30,user1,Afternoon
1964,Visit pharmacy,Personal,Very Important,30,Friday,15:15,15:45,user1,Afternoon
3046,Renew ID card,Personal,Very Important,60,Friday,9:00,10:00,user1,Morning
2484,Watch a movie,Personal,Less Important,30,Thursday,18:45,19:15,user1,Evening
3193,Clean the kitchen,Personal,Normal,30,Thursday,9:15,9:45,user1,Morning
1922,Water the plants,Personal,Normal,45,Tuesday,7:45,8:30,user1,Morning
1732,Study online,Education,Very Important,60,Sunday,14:30,15:30,user1,Afternoon
1318,Organize a photo album,Personal,Normal,60,Wednesday,20:00,21:00,user1,Evening
2893,Watch a stand-up comedy,Personal,Less Important,45,Thursday,19:00,19:45,user1,Evening
V7uFZyiwJL4Rz81byZkw,walking,Personal,Normal,30,Thursday,16:45,17:15,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
641,Go to the supermarket,Personal,Normal,30,Saturday,16:15,16:45,user1,Afternoon
2827,Edit a short video,Personal,Normal,45,Friday,17:30,18:15,user1,Afternoon
2874,Take online quiz,Education,Very Important,30,Saturday,15:15,15:45,user1,Afternoon
2700,Drop off donation,Personal,Very Important,30,Friday,16:15,16:45,user1,Afternoon
1968,Practice a new language,Education,Important,60,Tuesday,8:30,9:30,user1,Morning
2121,Home workout,Personal,Normal,30,Friday,6:15,6:45,user1,Morning
2769,Reply to messages,Personal,Less Important,45,Sunday,19:15,20:00,user1,Evening
VGhnp8l58RutTIRaQFfw,writing,Work,Important,20,Wednesday,9:05,9:25,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
968,Email Responses,Personal,Normal,111,Friday,7:00,8:51,user1,Morning
926,Teamwork,Work,Very Important,120,Friday,14:15,16:15,user1,Afternoon
113,Team status update,Work,Very Important,60,Friday,11:00,12:00,user1,Morning
126,Plan a team outing,Work,Important,60,Thursday,17:00,18:00,user1,Afternoon
1772,Walk the dog,Personal,Normal,30,Saturday,16:00,16:30,user1,Afternoon
244,Go jogging,Personal,Normal,30,Wednesday,6:30,7:00,user1,Morning
3298,Record a song,Personal,Normal,60,Sunday,18:45,19:45,user1,Evening
612,Yoga practice,Personal,Normal,30,Friday,6:00,6:30,user1,Morning
436,Update LinkedIn profile,Work,Important,45,Sunday,12:00,12:45,user1,Afternoon
855,Water plants,Personal,Normal,15,Saturday,6:35,6:50,user1,Morning
2692,Evening walk,Personal,Normal,60,Wednesday,18:30,19:30,user1,Evening
1924,Evening gym workout,Personal,Normal,60,Thursday,17:15,18:15,user1,Afternoon
1182,Do a puzzle,Personal,Less Important,30,Saturday,16:30,17:00,user1,Afternoon
1509,Jogging,Personal,Less Important,30,Tuesday,7:30,8:00,user1,Morning
307,Teamwork,Work,Very Important,120,Sunday,14:00,16:00,user1,Afternoon
227,Take care of plants,Personal,Normal,30,Saturday,14:00,14:30,user1,Afternoon
1811,Design a presentation,Work,Very Important,60,Saturday,17:15,18:15,user1,Afternoon
2702,Wash dishes,Personal,Normal,45,Sunday,14:45,15:30,user1,Afternoon
VgIPel3dy5uRHoY9VhRO,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
739,Weekly team sync-up,Work,Very Important,60,Wednesday,15:00,16:00,user1,Afternoon
1894,Pick up package,Personal,Very Important,30,Friday,13:00,13:30,user1,Afternoon
778,Check bank statements,Personal,Normal,15,Tuesday,16:30,16:45,user1,Afternoon
3166,One-on-one with supervisor,Work,Important,30,Monday,11:00,11:30,user1,Morning
1756,Brush teeth,Personal,Normal,5,Saturday,6:50,6:55,user1,Morning
257,Pack bag,Personal,Normal,10,Friday,7:00,7:10,user1,Morning
922,Exercise,Personal,Less Important,45,Monday,6:45,7:30,user1,Morning
1025,Meditation session,Personal,Less Important,20,Wednesday,6:00,6:20,user1,Morning
160,Call a friend,Personal,Normal,20,Monday,13:30,13:50,user1,Afternoon
1662,Do the laundry,Personal,Normal,30,Monday,14:30,15:00,user1,Afternoon
3048,Write short story,Personal,Normal,60,Sunday,15:00,16:00,user1,Afternoon
1428,Cook dinner,Personal,Normal,60,Sunday,19:45,20:45,user1,Evening
2799,Practice coding,Education,Important,45,Thursday,19:15,20:00,user1,Evening
2882,Write report,Work,Very Important,60,Friday,13:45,14:45,user1,Afternoon
282,Do a puzzle,Personal,Less Important,30,Saturday,16:30,17:00,user1,Afternoon
2558,Coffee with a friend,Personal,Less Important,45,Saturday,16:15,17:00,user1,Afternoon
14,Learn English,Education,Important,60,Sunday,15:00,16:00,user1,Afternoon
1153,Stretch,Personal,Normal,10,Sunday,6:15,6:25,user1,Morning
921,Go to the supermarket,Personal,Normal,30,Sunday,16:15,16:45,user1,Afternoon
157,Take a short walk,Personal,Less Important,10,Monday,12:00,12:10,user1,Afternoon
1825,Take notes from an eBook,Education,Important,60,Monday,19:00,20:00,user1,Evening
2542,Prepare budget report,Work,Very Important,60,Friday,11:45,12:45,user1,Morning
3296,Test new software features,Work,Very Important,45,Monday,16:15,17:00,user1,Afternoon
763,Cook dinner,Personal,Normal,45,Monday,18:00,18:45,user1,Evening
187,Listen to music,Personal,Normal,30,Wednesday,12:00,12:30,user1,Afternoon
2126,Visit pharmacy,Personal,Very Important,45,Monday,15:30,16:15,user1,Afternoon
416,Learn new software,Education,Important,120,Monday,9:00,11:00,user1,Morning
1649,Brush teeth,Personal,Normal,5,Monday,7:00,7:05,user1,Morning
2691,Practice a new language,Education,Important,60,Friday,10:00,11:00,user1,Morning
4,Write report,Work,Important,90,Thursday,10:30,12:00,user1,Morning
2369,Design a presentation,Work,Very Important,30,Thursday,14:45,15:15,user1,Afternoon
1843,Visit the bank,Personal,Very Important,45,Sunday,13:45,14:30,user1,Afternoon
3243,Read research paper,Education,Important,45,Saturday,20:15,21:00,user1,Evening
268,Drink water,Personal,Normal,5,Tuesday,10:00,10:05,user1,Morning
1327,Attend a yoga retreat,Personal,Important,120,Friday,8:00,10:00,user1,Morning
693,Coding Session,Personal,Very Important,108,Tuesday,7:00,8:48,user1,Morning
3118,Do the laundry,Personal,Normal,60,Friday,16:30,17:30,user1,Afternoon
53,Gardening,Personal,Normal,45,Wednesday,7:30,8:15,user1,Morning
WPwB7fD4mfhrmn7JMfGC,drive work,Work,Normal,30,Thursday,8:55,9:25,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
1451,Watch a livestream,Personal,Less Important,60,Monday,19:00,20:00,user1,Evening
1600,Take an online quiz,Education,Normal,30,Monday,17:30,18:00,user1,Afternoon
97,Grocery Shopping,Personal,Important,101,Saturday,9:00,10:41,user1,Morning
920,Listen to podcast,Personal,Normal,30,Saturday,20:30,21:00,user1,Evening
1226,Teamwork,Work,Very Important,120,Friday,14:15,16:15,user1,Afternoon
378,Grocery Shopping,Work,Very Important,65,Monday,18:00,19:05,user1,Evening
433,Visit a museum,Personal,Normal,120,Thursday,10:00,12:00,user1,Morning
1022,Sketch a design,Personal,Normal,90,Sunday,14:00,15:30,user1,Afternoon
3156,Mail documents,Personal,Very Important,30,Thursday,15:45,16:15,user1,Afternoon
2580,Drop off donation,Personal,Very Important,30,Saturday,15:15,15:45,user1,Afternoon
2380,Drop off donation,Personal,Very Important,60,Sunday,14:15,15:15,user1,Afternoon
1450,Learn a new skill,Education,Important,60,Sunday,16:30,17:30,user1,Afternoon
2168,Mop the floor,Personal,Normal,30,Thursday,17:00,17:30,user1,Afternoon
1309,Clean out old files,Work,Normal,60,Monday,16:30,17:30,user1,Afternoon
133,Visit a museum,Personal,Normal,120,Thursday,10:00,12:00,user1,Morning
335,Work group meeting,Work,Very Important,60,Sunday,11:15,12:15,user1,Morning
2541,Write short story,Personal,Normal,45,Thursday,10:00,10:45,user1,Morning
189,Make a list of groceries,Personal,Normal,10,Wednesday,16:00,16:10,user1,Afternoon
2565,Update project status,Work,Very Important,60,Monday,15:15,16:15,user1,Afternoon
80,Meeting,Work,Normal,95,Wednesday,16:00,17:35,user1,Afternoon
1201,Meeting with client,Work,Very Important,60,Monday,9:00,10:00,user1,Morning
2629,Clean the kitchen,Personal,Normal,60,Wednesday,15:00,16:00,user1,Afternoon
516,Play games,Personal,Less Important,60,Monday,19:50,20:50,user1,Evening
1960,Mail documents,Personal,Very Important,30,Wednesday,12:30,13:00,user1,Afternoon
135,Back up important data,Work,Important,30,Saturday,9:00,9:30,user1,Morning
1302,Attend a seminar on technology trends,Education,Very Important,120,Monday,14:00,16:00,user1,Afternoon
1866,Clean the bathroom,Personal,Normal,30,Tuesday,16:00,16:30,user1,Afternoon
2264,Clean the bathroom,Personal,Normal,60,Thursday,9:00,10:00,user1,Morning
3119,Practice coding,Education,Important,60,Sunday,15:00,16:00,user1,Afternoon
2852,Play games,Personal,Less Important,30,Monday,18:45,19:15,user1,Evening
3016,Paint a picture,Personal,Normal,60,Tuesday,18:45,19:45,user1,Evening
2857,Evening walk,Personal,Normal,30,Friday,19:00,19:30,user1,Evening
883,Write a letter,Personal,Less Important,30,Sunday,18:30,19:00,user1,Evening
2481,Write short story,Personal,Normal,30,Wednesday,15:30,16:00,user1,Afternoon
648,Jogging,Personal,Less Important,30,Saturday,7:45,8:15,user1,Morning
1874,Coffee with a friend,Personal,Less Important,30,Monday,14:30,15:00,user1,Afternoon
3032,Write a summary of today's learnings,Education,Very Important,30,Friday,9:15,9:45,user1,Morning
1868,Write a poem,Personal,Normal,30,Wednesday,14:15,14:45,user1,Afternoon
493,Reply to personal messages,Personal,Normal,15,Wednesday,19:30,19:45,user1,Evening
2545,Join an online gaming session,Personal,Less Important,60,Tuesday,22:15,23:15,user1,Evening
241,Play outdoor sports,Personal,Normal,90,Sunday,16:00,17:30,user1,Afternoon
2237,Read comics,Personal,Less Important,60,Friday,17:30,18:30,user1,Afternoon
2313,Write a poem,Personal,Normal,60,Monday,17:00,18:00,user1,Afternoon
XCS5Yc7kCb8WDoBmKO6h,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1314,Weekend getaway planning,Personal,Normal,90,Saturday,15:00,16:30,user1,Afternoon
890,Attend a webinar,Education,Important,60,Wednesday,19:00,20:00,user1,Evening
1420,Make a phone call,Personal,Normal,20,Saturday,15:00,15:20,user1,Afternoon
1555,Family dinner,Personal,Important,90,Friday,19:00,20:30,user1,Evening
1538,Clean the house,Personal,Normal,60,Wednesday,9:15,10:15,user1,Morning
2605,Listen to music,Personal,Less Important,45,Thursday,18:00,18:45,user1,Evening
81,Yoga,Personal,Less Important,87,Thursday,21:00,22:27,user1,Evening
830,Tidy up the house,Personal,Normal,30,Monday,21:15,21:45,user1,Evening
2354,Read a technical article,Education,Important,30,Wednesday,15:30,16:00,user1,Afternoon
1026,Plan a team outing,Work,Important,60,Thursday,17:00,18:00,user1,Afternoon
86,Coding Session,Work,Very Important,116,Tuesday,9:00,10:56,user1,Morning
2217,Design a presentation,Work,Very Important,30,Tuesday,14:15,14:45,user1,Afternoon
1815,One-on-one with supervisor,Work,Important,60,Tuesday,14:00,15:00,user1,Afternoon
1785,Set alarms,Personal,Normal,5,Tuesday,22:30,22:35,user1,Evening
1390,Take a nap,Personal,Less Important,30,Wednesday,16:30,17:00,user1,Afternoon
2563,Read comics,Personal,Less Important,30,Sunday,21:00,21:30,user1,Evening
1147,Update personal profiles,Personal,Less Important,15,Thursday,13:00,13:15,user1,Afternoon
2084,Water the plants,Personal,Normal,45,Friday,7:15,8:00,user1,Morning
1876,Chat with neighbors,Personal,Less Important,30,Wednesday,18:45,19:15,user1,Evening
2686,Sketch a design,Personal,Normal,60,Monday,18:45,19:45,user1,Evening
829,Clean the kitchen,Personal,Normal,30,Monday,20:45,21:15,user1,Evening
10,Cooking,Personal,Normal,60,Wednesday,12:00,13:00,user1,Afternoon
1723,Plan for tomorrow,Work,Important,20,Tuesday,22:00,22:20,user1,Evening
XnfNYtDZKUgCZKhzhygn,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1963,Watch a stand-up comedy,Personal,Less Important,60,Monday,21:30,22:30,user1,Evening
558,Take vitamins,Personal,Normal,5,Saturday,7:10,7:15,user1,Morning
2492,Visit pharmacy,Personal,Very Important,60,Saturday,14:30,15:30,user1,Afternoon
2660,Attend webinar,Education,Important,30,Monday,14:00,14:30,user1,Afternoon
2678,Chat with neighbors,Personal,Less Important,45,Monday,17:30,18:15,user1,Afternoon
422,Sketch a design,Personal,Normal,90,Sunday,14:00,15:30,user1,Afternoon
2712,Evening walk,Personal,Normal,60,Tuesday,19:00,20:00,user1,Evening
1802,Dinner with friends,Personal,Less Important,30,Monday,19:30,20:00,user1,Evening
3100,Take notes from an eBook,Education,Important,60,Saturday,17:45,18:45,user1,Afternoon
678,Grocery Shopping,Work,Very Important,65,Monday,18:00,19:05,user1,Evening
Xxop6gpyLEGqiR9TymyH,sinus,Personal,Very Important,0,Thursday,22:46,13:25,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1286,Coding Session,Work,Very Important,116,Tuesday,9:00,10:56,user1,Morning
XyPlED4HoigxgK92L8wR,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1512,Yoga practice,Personal,Normal,30,Friday,6:00,6:30,user1,Morning
731,Morning stretch,Personal,Less Important,15,Tuesday,6:30,6:45,user1,Morning
6,Hang out with friends,Personal,Normal,120,Saturday,18:00,20:00,user1,Evening
954,Online workshop,Education,Important,120,Thursday,15:00,17:00,user1,Afternoon
15,Watch a movie,Personal,Less Important,120,Monday,21:00,23:00,user1,Evening
2143,Read a technical article,Education,Important,30,Sunday,12:00,12:30,user1,Afternoon
2774,Mail documents,Personal,Very Important,30,Wednesday,12:45,13:15,user1,Afternoon
417,Donate old clothes,Personal,Normal,60,Tuesday,16:00,17:00,user1,Afternoon
1979,Code review session,Work,Very Important,45,Monday,12:30,13:15,user1,Afternoon
735,Back up important data,Work,Important,30,Saturday,9:00,9:30,user1,Morning
970,Grocery Shopping,Personal,Important,35,Sunday,21:00,21:35,user1,Evening
3159,Client discussion,Work,Important,60,Sunday,15:15,16:15,user1,Afternoon
2349,Code review session,Work,Very Important,45,Monday,15:45,16:30,user1,Afternoon
961,Grocery Shopping,Personal,Very Important,15,Friday,22:00,22:15,user1,Evening
101,Volunteer at a shelter,Personal,Important,120,Sunday,10:00,12:00,user1,Morning
1310,Research new skills to learn,Education,Important,90,Tuesday,14:00,15:30,user1,Afternoon
3147,Play games,Personal,Less Important,30,Saturday,22:45,23:15,user1,Evening
308,Plan for the new week,Work,Important,45,Monday,8:00,8:45,user1,Morning
